"type","genotype","N","mean","sd","se","gene"
"11942","Aother","wt",5,26.8717916589691,8.45741833383325,3.78227246172083,"Solyc02g069830.2.1"
"11943","Bmbr","wt",4,45.3748841497903,17.6248806462027,8.81244032310135,"Solyc02g069830.2.1"
"11944","Bother","wt",4,20.3810540799825,8.48821013766516,4.24410506883258,"Solyc02g069830.2.1"
"11945","Cmbr","wt",6,19.2881670866635,4.77079770417808,1.94767000687962,"Solyc02g069830.2.1"
"11946","Cother","wt",3,21.4450536662123,9.97777987241382,5.76067389525295,"Solyc02g069830.2.1"
"11947","Ambr","wt",3,0.790095245132462,0.826583832782058,0.477228398364514,"Solyc02g072440.2.1"
"11948","Aother","wt",5,5.57684121501175,2.12065670285876,0.948386508906551,"Solyc02g072440.2.1"
"11949","Bmbr","wt",4,0.649698343104105,0.535269425261986,0.267634712630993,"Solyc02g072440.2.1"
"11950","Bother","wt",4,3.10504198576767,2.37153225474067,1.18576612737034,"Solyc02g072440.2.1"
"11951","Cmbr","wt",6,4.73774982595535,4.78938626142987,1.95525875359986,"Solyc02g072440.2.1"
"11952","Cother","wt",3,3.51959463531363,3.37460598542427,1.94832967409362,"Solyc02g072440.2.1"
"11953","Ambr","wt",3,88.8298285463781,13.9731197932801,8.06738447406914,"Solyc02g077710.1.1"
"11954","Aother","wt",5,101.32741927169,19.5361689469408,8.736840357056,"Solyc02g077710.1.1"
"11955","Bmbr","wt",4,117.101619476486,70.3292989945771,35.1646494972886,"Solyc02g077710.1.1"
"11956","Bother","wt",4,61.357263844973,36.8411031313501,18.4205515656751,"Solyc02g077710.1.1"
"11957","Cmbr","wt",6,57.0639970133306,17.6695796728173,7.21357569464268,"Solyc02g077710.1.1"
"11958","Cother","wt",3,103.776329613456,12.80603131609,7.39356562759535,"Solyc02g077710.1.1"
"11959","Ambr","wt",3,12.9617313676089,5.90793730491191,3.41094919334632,"Solyc02g080340.2.1"
"11960","Aother","wt",5,12.6382266304848,5.93072289216799,2.65229990852036,"Solyc02g080340.2.1"
"11961","Bmbr","wt",4,25.351595180272,30.6133350015821,15.3066675007911,"Solyc02g080340.2.1"
"11962","Bother","wt",4,9.66722565736043,6.71979931836615,3.35989965918307,"Solyc02g080340.2.1"
"11963","Cmbr","wt",6,10.6679408714815,3.85526769361015,1.5739064451969,"Solyc02g080340.2.1"
"11964","Cother","wt",3,28.1986771516011,38.3605050611539,22.1474479233072,"Solyc02g080340.2.1"
"11965","Ambr","wt",3,13.7793189549221,3.42051768144013,1.97483680414733,"Solyc02g082660.2.1"
"11966","Aother","wt",5,13.8865518491717,5.2973992689448,2.36906897386365,"Solyc02g082660.2.1"
"11967","Bmbr","wt",4,28.2597195151816,26.7430861465319,13.371543073266,"Solyc02g082660.2.1"
"11968","Bother","wt",4,15.9749577806485,9.97565853405312,4.98782926702656,"Solyc02g082660.2.1"
"11969","Cmbr","wt",6,15.9431381995777,5.52810819644094,2.25684072069628,"Solyc02g082660.2.1"
"11970","Cother","wt",3,17.3381834165258,5.92088277041278,3.41842326133803,"Solyc02g082660.2.1"
"11971","Ambr","wt",3,51.5191210498209,18.4009883229323,10.6238155616001,"Solyc02g084750.2.1"
"11972","Aother","wt",5,31.0730851760858,12.8714689637782,5.75629591465734,"Solyc02g084750.2.1"
"11973","Bmbr","wt",4,55.9715905464558,35.5099070071264,17.7549535035632,"Solyc02g084750.2.1"
"11974","Bother","wt",4,18.03446584923,5.9974316049071,2.99871580245355,"Solyc02g084750.2.1"
"11975","Cmbr","wt",6,23.6081150896683,9.80744490711974,4.00387261715015,"Solyc02g084750.2.1"
"11976","Cother","wt",3,20.0918382590443,10.9486895129528,6.32122883757692,"Solyc02g084750.2.1"
"11977","Ambr","wt",3,20.3569329815988,10.3773099991038,5.99134272144678,"Solyc02g085590.2.1"
"11978","Aother","wt",5,48.2540752678805,54.2810346614488,24.2752166784044,"Solyc02g085590.2.1"
"11979","Bmbr","wt",4,37.3817423717578,28.4915423437862,14.2457711718931,"Solyc02g085590.2.1"
"11980","Bother","wt",4,16.4334458772496,15.7409209394685,7.87046046973426,"Solyc02g085590.2.1"
"11981","Cmbr","wt",6,16.8738167650626,10.0904032633464,4.11938988235216,"Solyc02g085590.2.1"
"11982","Cother","wt",3,52.2524821320668,31.0332932502508,17.9170802118729,"Solyc02g085590.2.1"
"11983","Ambr","wt",3,0.756538798050185,0.108992063842867,0.0629265973992119,"Solyc02g087850.1.1"
"11984","Aother","wt",5,4.34473195986983,2.6913776637177,1.20362068183947,"Solyc02g087850.1.1"
"11985","Bmbr","wt",4,0.386513837337348,0.508862451854889,0.254431225927445,"Solyc02g087850.1.1"
"11986","Bother","wt",4,6.75021073991938,3.30315388274276,1.65157694137138,"Solyc02g087850.1.1"
"11987","Cmbr","wt",6,5.58101140022251,3.44241690471492,1.40536081641377,"Solyc02g087850.1.1"
"11988","Cother","wt",3,5.16903325404142,3.48404493469557,2.01151428091524,"Solyc02g087850.1.1"
"11989","Ambr","wt",3,70.4759603068654,47.1596660508332,27.2276458893414,"Solyc02g089020.1.1"
"11990","Aother","wt",5,28.1815776301661,23.9049156139147,10.6906032618219,"Solyc02g089020.1.1"
"11991","Bmbr","wt",4,28.3636941521988,8.06056725496676,4.03028362748338,"Solyc02g089020.1.1"
"11992","Bother","wt",4,6.2784629455737,6.64130054916306,3.32065027458153,"Solyc02g089020.1.1"
"11993","Cmbr","wt",6,1.9809955623347,2.34351096728732,0.956734346078362,"Solyc02g089020.1.1"
"11994","Cother","wt",3,21.0542871373436,26.5765923541698,15.3440027498229,"Solyc02g089020.1.1"
"11995","Ambr","wt",3,2.21756096051019,2.61611550689167,1.51041499213506,"Solyc02g089090.2.1"
"11996","Aother","wt",5,3.92635892428561,3.0025925013046,1.34280018832964,"Solyc02g089090.2.1"
"11997","Bmbr","wt",4,1.09819685005011,0.732052978772388,0.366026489386194,"Solyc02g089090.2.1"
"11998","Bother","wt",4,2.65229499302751,2.30907955969313,1.15453977984656,"Solyc02g089090.2.1"
"11999","Cmbr","wt",6,7.23538158838142,4.21097791087512,1.71912453329586,"Solyc02g089090.2.1"
"12000","Cother","wt",3,5.76412033970947,3.40113726940051,1.96364751803925,"Solyc02g089090.2.1"
"12001","Ambr","wt",3,48.7237014348412,36.3333577837632,20.9770738970187,"Solyc02g093620.1.1"
"12002","Aother","wt",5,58.4135687667691,23.9163159477998,10.6957016461285,"Solyc02g093620.1.1"
"12003","Bmbr","wt",4,74.3381575514245,47.5859714544974,23.7929857272487,"Solyc02g093620.1.1"
"12004","Bother","wt",4,44.6321721550178,15.9057318662496,7.9528659331248,"Solyc02g093620.1.1"
"12005","Cmbr","wt",6,40.6284357323798,20.2665945347885,8.27380257235167,"Solyc02g093620.1.1"
"12006","Cother","wt",3,53.5561526382152,4.37496496251135,2.52588719880111,"Solyc02g093620.1.1"
"12007","Ambr","wt",3,108.687381229036,48.3001911912163,27.8861283861591,"Solyc03g006490.2.1"
"12008","Aother","wt",5,168.822292032728,92.2768396318471,41.2674572331314,"Solyc03g006490.2.1"
"12009","Bmbr","wt",4,64.409520452891,21.6885082170474,10.8442541085237,"Solyc03g006490.2.1"
"12010","Bother","wt",4,304.736635337719,124.264228660105,62.1321143300524,"Solyc03g006490.2.1"
"12011","Cmbr","wt",6,206.288937437183,221.933708601879,90.6040571330221,"Solyc03g006490.2.1"
"12012","Cother","wt",3,195.901958437935,53.5904855111729,30.9404812358784,"Solyc03g006490.2.1"
"12013","Ambr","wt",3,19.0124621760323,14.9394457672444,8.62529303526239,"Solyc03g007410.2.1"
"12014","Aother","wt",5,22.7771308244715,12.1674324689121,5.4414412224251,"Solyc03g007410.2.1"
"12015","Bmbr","wt",4,8.43977970563915,6.20031924678888,3.10015962339444,"Solyc03g007410.2.1"
"12016","Bother","wt",4,6.57061406926849,4.99033364680364,2.49516682340182,"Solyc03g007410.2.1"
"12017","Cmbr","wt",6,1.34004580906812,2.02131688008383,0.825199160779971,"Solyc03g007410.2.1"
"12018","Cother","wt",3,5.98421998431499,3.68745853978355,2.12895518056962,"Solyc03g007410.2.1"
"12019","Ambr","wt",3,163.659805866917,40.3516245838803,23.297021315742,"Solyc03g058390.1.1"
"12020","Aother","wt",5,125.399261060342,26.8953091795465,12.027947920268,"Solyc03g058390.1.1"
"12021","Bmbr","wt",4,342.234544946645,227.32929725836,113.66464862918,"Solyc03g058390.1.1"
"12022","Bother","wt",4,98.335413722569,97.8839944334122,48.9419972167061,"Solyc03g058390.1.1"
"12023","Cmbr","wt",6,135.484765227812,83.118310978286,33.932908363129,"Solyc03g058390.1.1"
"12024","Cother","wt",3,156.832658224711,12.9619135699759,7.48356428883822,"Solyc03g058390.1.1"
"12025","Ambr","wt",3,9.26195679492923,5.76378271076846,3.32772149961268,"Solyc03g059170.2.1"
"12026","Aother","wt",5,15.7173288092918,7.30646982551218,3.26755264107925,"Solyc03g059170.2.1"
"12027","Bmbr","wt",4,24.5748439304496,22.0411229129755,11.0205614564877,"Solyc03g059170.2.1"
"12028","Bother","wt",4,13.0372025787054,5.49158090926989,2.74579045463495,"Solyc03g059170.2.1"
"12029","Cmbr","wt",6,15.126278219042,22.2934418913663,9.10125954070577,"Solyc03g059170.2.1"
"12030","Cother","wt",3,12.9970816477351,8.45900566881329,4.88380919996592,"Solyc03g059170.2.1"
"12031","Ambr","wt",3,2.89333395974282,3.64966363759487,2.10713428361699,"Solyc03g063640.1.1"
"12032","Aother","wt",5,4.67342652152571,4.19336428020575,1.87532951699191,"Solyc03g063640.1.1"
"12033","Bmbr","wt",4,2.01599443482614,2.09724085252289,1.04862042626144,"Solyc03g063640.1.1"
"12034","Bother","wt",4,3.16820978791472,2.07154138513344,1.03577069256672,"Solyc03g063640.1.1"
"12035","Cmbr","wt",6,8.80563556585995,5.48083004013821,2.23753949420941,"Solyc03g063640.1.1"
"12036","Cother","wt",3,1.83431781602827,1.25277048292203,0.72328737554785,"Solyc03g063640.1.1"
"12037","Ambr","wt",3,5.74534646664302,5.8525798440941,3.37898854844151,"Solyc03g082990.2.1"
"12038","Aother","wt",5,3.70691629204988,2.37041637053746,1.06008242790002,"Solyc03g082990.2.1"
"12039","Bmbr","wt",4,12.487156774889,14.9482857852976,7.4741428926488,"Solyc03g082990.2.1"
"12040","Bother","wt",4,4.91574119905727,2.11632429852356,1.05816214926178,"Solyc03g082990.2.1"
"12041","Cmbr","wt",6,2.45660217541403,1.64716416907864,0.672451956139683,"Solyc03g082990.2.1"
"12042","Cother","wt",3,5.88916288645663,3.90021817658716,2.25179201415087,"Solyc03g082990.2.1"
"12043","Ambr","wt",3,45.9858137185601,78.1588173333204,45.1250142269353,"Solyc03g093580.1.1"
"12044","Aother","wt",5,0.829206818412104,1.07651087851933,0.481430300577448,"Solyc03g093580.1.1"
"12045","Bmbr","wt",4,7.38804077699283,12.0065323250757,6.00326616253787,"Solyc03g093580.1.1"
"12046","Bother","wt",4,0.829000492966231,0.548411487979677,0.274205743989838,"Solyc03g093580.1.1"
"12047","Cmbr","wt",6,1.19173009268399,0.991018679046625,0.40458168153854,"Solyc03g093580.1.1"
"12048","Cother","wt",3,24.4888116015796,38.3368568067972,22.1337945972885,"Solyc03g093580.1.1"
"12049","Ambr","wt",3,59.4645881403555,13.5854763201555,7.84357841051104,"Solyc03g112910.2.1"
"12050","Aother","wt",5,53.264869907004,16.8560863444826,7.53827098017383,"Solyc03g112910.2.1"
"12051","Bmbr","wt",4,109.86691007103,109.872831309974,54.9364156549868,"Solyc03g112910.2.1"
"12052","Bother","wt",4,40.8504088924787,20.7858943457184,10.3929471728592,"Solyc03g112910.2.1"
"12053","Cmbr","wt",6,55.8315262376203,8.99615142718768,3.67266344090341,"Solyc03g112910.2.1"
"12054","Cother","wt",3,43.1947901322987,11.9228140909815,6.88363992492606,"Solyc03g112910.2.1"
"12055","Ambr","wt",3,15.944226834199,5.90402761222545,3.40869193122135,"Solyc03g113710.2.1"
"12056","Aother","wt",5,12.3857558092488,8.52768742834537,3.81369775613012,"Solyc03g113710.2.1"
"12057","Bmbr","wt",4,32.0633474400083,29.7306613327232,14.8653306663616,"Solyc03g113710.2.1"
"12058","Bother","wt",4,7.65093165377123,4.9309923216217,2.46549616081085,"Solyc03g113710.2.1"
"12059","Cmbr","wt",6,15.3915077255622,11.4176231402077,4.66122512815045,"Solyc03g113710.2.1"
"12060","Cother","wt",3,13.696063049597,3.07360988553912,1.7745494947999,"Solyc03g113710.2.1"
"12061","Ambr","wt",3,4.6259292692715e-18,8.01234452659821e-18,4.6259292692715e-18,"Solyc03g115160.2.1"
"12062","Aother","wt",5,0.131213693746222,0.293402738795391,0.131213693746222,"Solyc03g115160.2.1"
"12063","Bmbr","wt",4,1.38777878078145e-17,0,0,"Solyc03g115160.2.1"
"12064","Bother","wt",4,0.180806419617925,0.230529553648836,0.115264776824418,"Solyc03g115160.2.1"
"12065","Cmbr","wt",6,2.99355825256006,3.04517945655085,1.24318930729256,"Solyc03g115160.2.1"
"12066","Cother","wt",3,0.823112026322272,1.19575752631396,0.690370929702886,"Solyc03g115160.2.1"
"12067","Ambr","wt",3,60.0613422671224,34.813685236476,20.0996905427623,"Solyc03g118500.2.1"
"12068","Aother","wt",5,46.0504805688347,16.3255977171125,7.3010292537558,"Solyc03g118500.2.1"
"12069","Bmbr","wt",4,78.6474805751774,63.6396540760158,31.8198270380079,"Solyc03g118500.2.1"
"12070","Bother","wt",4,35.7938549156238,15.9636028074189,7.98180140370945,"Solyc03g118500.2.1"
"12071","Cmbr","wt",6,42.4201989560333,21.2009178753182,8.65523847886339,"Solyc03g118500.2.1"
"12072","Cother","wt",3,51.5222061367384,15.3003528206481,8.83366281969744,"Solyc03g118500.2.1"
"12073","Ambr","wt",3,1.8017566037254,1.46735752140833,0.847179259982522,"Solyc03g119520.2.1"
"12074","Aother","wt",5,2.78826256480193,1.48079235844233,0.662230474807859,"Solyc03g119520.2.1"
"12075","Bmbr","wt",4,0.42712091937551,0.341691835292875,0.170845917646438,"Solyc03g119520.2.1"
"12076","Bother","wt",4,2.45626366382808,2.058405301421,1.0292026507105,"Solyc03g119520.2.1"
"12077","Cmbr","wt",6,4.88817584167219,6.43816742388742,2.62837084452217,"Solyc03g119520.2.1"
"12078","Cother","wt",3,3.14337973725526,2.4560120213905,1.41797920168276,"Solyc03g119520.2.1"
"12079","Ambr","wt",3,29.6804343663024,17.3813389257775,10.0351207076738,"Solyc03g122370.2.1"
"12080","Aother","wt",5,19.1803025934036,14.8582657740052,6.64481845968684,"Solyc03g122370.2.1"
"12081","Bmbr","wt",4,45.8056373719522,37.8070822892031,18.9035411446016,"Solyc03g122370.2.1"
"12082","Bother","wt",4,17.5507852586191,11.6732708644087,5.83663543220437,"Solyc03g122370.2.1"
"12083","Cmbr","wt",6,23.8305473410947,12.1367673616615,4.95481452715592,"Solyc03g122370.2.1"
"12084","Cother","wt",3,22.0155074853558,12.0604554471301,6.96310719895003,"Solyc03g122370.2.1"
"12085","Ambr","wt",3,5.82776056603871,4.12420202826047,2.38110915120858,"Solyc04g051870.1.1"
"12086","Aother","wt",5,6.69760537016493,3.22882220095887,1.44397318572091,"Solyc04g051870.1.1"
"12087","Bmbr","wt",4,12.559482232658,20.025400058783,10.0127000293915,"Solyc04g051870.1.1"
"12088","Bother","wt",4,4.89589621300306,4.44327280799132,2.22163640399566,"Solyc04g051870.1.1"
"12089","Cmbr","wt",6,4.48045988650455,2.13767017307326,0.872700193732748,"Solyc04g051870.1.1"
"12090","Cother","wt",3,15.812438997786,15.444686708874,8.91699402891784,"Solyc04g051870.1.1"
"12091","Ambr","wt",3,16.424107218812,9.69740678869216,5.59880041989272,"Solyc04g071930.2.1"
"12092","Aother","wt",5,11.5439226441159,3.85617834713472,1.7245353835112,"Solyc04g071930.2.1"
"12093","Bmbr","wt",4,18.3013538366924,16.7600490516599,8.38002452582995,"Solyc04g071930.2.1"
"12094","Bother","wt",4,9.37327339926344,9.15952231142946,4.57976115571473,"Solyc04g071930.2.1"
"12095","Cmbr","wt",6,8.1322972638316,3.782381205482,1.54415066102067,"Solyc04g071930.2.1"
"12096","Cother","wt",3,13.6176484207095,3.22953857326306,1.86457496463171,"Solyc04g071930.2.1"
"12097","Ambr","wt",3,4.6259292692715e-18,8.01234452659821e-18,4.6259292692715e-18,"Solyc04g073980.2.1"
"12098","Aother","wt",5,1.29016858876863,2.15840818770134,0.965269486178463,"Solyc04g073980.2.1"
"12099","Bmbr","wt",4,11.4245399202351,22.8490798404702,11.4245399202351,"Solyc04g073980.2.1"
"12100","Bother","wt",4,1.8141342024046,1.43761694231081,0.718808471155406,"Solyc04g073980.2.1"
"12101","Cmbr","wt",6,3.97497458650972,8.2353089427327,3.36205079731239,"Solyc04g073980.2.1"
"12102","Cother","wt",3,9.51033623107254,16.062949491016,9.27394821261746,"Solyc04g073980.2.1"
"12103","Ambr","wt",3,1.27194264578227,1.96512188314001,1.13456364822131,"Solyc04g076630.2.1"
"12104","Aother","wt",5,1.95023803044903,1.61465218214902,0.722094407860715,"Solyc04g076630.2.1"
"12105","Bmbr","wt",4,1.65390403027942,1.33478281720893,0.667391408604463,"Solyc04g076630.2.1"
"12106","Bother","wt",4,2.53189183388276,1.90457132988718,0.952285664943589,"Solyc04g076630.2.1"
"12107","Cmbr","wt",6,8.66264537610233,2.23264601770037,0.911473919937126,"Solyc04g076630.2.1"
"12108","Cother","wt",3,0.999850661432512,1.24948263781637,0.721389137291044,"Solyc04g076630.2.1"
"12109","Ambr","wt",3,3.03433914355638,1.36135472222408,0.785978515338643,"Solyc04g076920.2.1"
"12110","Aother","wt",5,2.54555910597643,1.63442625681826,0.730937642891231,"Solyc04g076920.2.1"
"12111","Bmbr","wt",4,7.67047884002133,8.29592953088936,4.14796476544468,"Solyc04g076920.2.1"
"12112","Bother","wt",4,2.8466323933435,1.8015629975271,0.900781498763549,"Solyc04g076920.2.1"
"12113","Cmbr","wt",6,2.58707690398571,2.59453227201892,1.05921336460505,"Solyc04g076920.2.1"
"12114","Cother","wt",3,2.28558413422476,1.95590191606737,1.12924049775,"Solyc04g076920.2.1"
"12115","Ambr","wt",3,3.67909921068803,3.234066147006,1.86718896055097,"Solyc04g077860.2.1"
"12116","Aother","wt",5,2.05132708871894,1.18770898616995,0.531159606112674,"Solyc04g077860.2.1"
"12117","Bmbr","wt",4,0.867219361391629,0.921164381364573,0.460582190682287,"Solyc04g077860.2.1"
"12118","Bother","wt",4,2.77864134667308,1.72161916923379,0.860809584616894,"Solyc04g077860.2.1"
"12119","Cmbr","wt",6,10.4005333442525,6.05576526954053,2.47225581874036,"Solyc04g077860.2.1"
"12120","Cother","wt",3,3.55164770300418,2.1896458030502,1.26419259382097,"Solyc04g077860.2.1"
"12121","Ambr","wt",3,3.62071075581066,2.4764187193995,1.42976101427153,"Solyc04g079300.2.1"
"12122","Aother","wt",5,5.91979781002415,4.21495946826618,1.88498717868991,"Solyc04g079300.2.1"
"12123","Bmbr","wt",4,10.0412767233429,13.6197011351681,6.80985056758407,"Solyc04g079300.2.1"
"12124","Bother","wt",4,3.04463085530407,2.81830999314358,1.40915499657179,"Solyc04g079300.2.1"
"12125","Cmbr","wt",6,3.74376854274068,2.94617372912379,1.20277038832433,"Solyc04g079300.2.1"
"12126","Cother","wt",3,4.96550440019433,0.503783048969288,0.290859278935589,"Solyc04g079300.2.1"
"12127","Ambr","wt",3,3.96684364372308,5.53751651522404,3.1970866507066,"Solyc05g006160.2.1"
"12128","Aother","wt",5,14.8186341720278,7.7755728255705,3.47734188039515,"Solyc05g006160.2.1"
"12129","Bmbr","wt",4,8.68602759474994,5.60640037446847,2.80320018723424,"Solyc05g006160.2.1"
"12130","Bother","wt",4,7.75518494818193,3.52039967693959,1.76019983846979,"Solyc05g006160.2.1"
"12131","Cmbr","wt",6,2.55552284033402,4.86083668941024,1.98442826867576,"Solyc05g006160.2.1"
"12132","Cother","wt",3,13.0056069774565,5.07150474744604,2.92803463113444,"Solyc05g006160.2.1"
"12133","Ambr","wt",3,9.16201904205236,8.36505742253757,4.82956815468875,"Solyc05g007690.1.1"
"12134","Aother","wt",5,17.7661474754267,10.0811372144799,4.508421620416,"Solyc05g007690.1.1"
"12135","Bmbr","wt",4,27.5182093818547,22.1193510449612,11.0596755224806,"Solyc05g007690.1.1"
"12136","Bother","wt",4,4.88602573958832,1.85853421507188,0.929267107535941,"Solyc05g007690.1.1"
"12137","Cmbr","wt",6,3.3384173619566,2.25531876268137,0.920730029315745,"Solyc05g007690.1.1"
"12138","Cother","wt",3,10.3715318740737,4.87258014596064,2.8131854589184,"Solyc05g007690.1.1"
"12139","Ambr","wt",3,12.5876362408934,6.06143873267465,3.49957328398613,"Solyc05g007710.2.1"
"12140","Aother","wt",5,13.7118377711299,7.82702376042859,3.50035143796487,"Solyc05g007710.2.1"
"12141","Bmbr","wt",4,17.2579139205486,7.83376914118174,3.91688457059087,"Solyc05g007710.2.1"
"12142","Bother","wt",4,3.61448442129177,3.61476192672365,1.80738096336182,"Solyc05g007710.2.1"
"12143","Cmbr","wt",6,3.05653136017925,3.29100304391609,1.34354636659011,"Solyc05g007710.2.1"
"12144","Cother","wt",3,8.90722596162167,7.53683111490395,4.35139147302654,"Solyc05g007710.2.1"
"12145","Ambr","wt",3,23.5945684763836,10.3215378760466,5.95914267118645,"Solyc05g007820.2.1"
"12146","Aother","wt",5,19.0381304912979,9.20500491927963,4.11660334654584,"Solyc05g007820.2.1"
"12147","Bmbr","wt",4,12.1688082615046,6.10261621150279,3.05130810575139,"Solyc05g007820.2.1"
"12148","Bother","wt",4,16.0341326601885,9.87254936797345,4.93627468398672,"Solyc05g007820.2.1"
"12149","Cmbr","wt",6,35.6277953503432,10.6118214212313,4.33225795392548,"Solyc05g007820.2.1"
"12150","Cother","wt",3,13.9810842205084,4.83805706610064,2.79325354946797,"Solyc05g007820.2.1"
"12151","Ambr","wt",3,0.842995030361686,0.864457139312662,0.499094562085059,"Solyc05g008310.2.1"
